Tempo   |   E[N]           |   E[W]           |     Erro_little               |  Ocupação
28300    | 152.580221        | 30.469747        | 0.00000000011394263311        | 0.994589
28400    | 152.093048        | 30.372623        | 0.00000000008938627616        | 0.994501
28500    | 151.665510        | 30.284222        | 0.00000000018687273950        | 0.994405
28600    | 151.192345        | 30.187593        | 0.00000000012116174730        | 0.994422
28700    | 150.785399        | 30.108612        | 0.00000000010854250831        | 0.994435
28800    | 150.395767        | 30.030979        | 0.00000000007142375580        | 0.994453
28900    | 150.111245        | 29.967499        | 0.00000000016987655727        | 0.994473
29000    | 149.804988        | 29.907371        | 0.00000000023126744964        | 0.994508
29100    | 149.375713        | 29.826969        | 0.00000000019068124857        | 0.994509
29200    | 148.879116        | 29.738345        | 0.00000000015711520973        | 0.994117
29300    | 148.415752        | 29.642481        | -0.00000000009279688129        | 0.994035
29400    | 147.976047        | 29.561023        | 0.00000000013531575860        | 0.993874
29500    | 147.523666        | 29.475358        | 0.00000000015256773622        | 0.993863
29600    | 147.077556        | 29.382952        | -0.00000000008137135410        | 0.993802
29700    | 146.663004        | 29.302805        | -0.00000000016305534700        | 0.993807
29800    | 146.265084        | 29.221834        | 0.00000000012036593944        | 0.993743
29900    | 145.960067        | 29.151844        | 0.00000000007423750503        | 0.993780
30000    | 145.700131        | 29.095026        | 0.00000000016265744307        | 0.993781
30100    | 145.395653        | 29.033603        | 0.00000000039895553527        | 0.993806
30200    | 144.990370        | 28.954355        | 0.00000000033477931538        | 0.993744
30300    | 144.628364        | 28.882968        | 0.00000000028279600883        | 0.993751
30400    | 144.171581        | 28.801535        | 0.00000000037903191696        | 0.993385
30500    | 143.748258        | 28.715570        | 0.00000000019926460482        | 0.993131
30600    | 143.375503        | 28.639161        | 0.00000000006741629477        | 0.993162
30700    | 142.981312        | 28.562211        | -0.00000000002387423592        | 0.993135
30800    | 142.608921        | 28.487747        | -0.00000000013184831005        | 0.993157
30900    | 142.322860        | 28.427221        | -0.00000000026500401873        | 0.993189
31000    | 142.123784        | 28.383555        | -0.00000000008057554624        | 0.993201
31100    | 141.938057        | 28.341864        | -0.00000000014409806681        | 0.993226
31200    | 141.739028        | 28.301543        | -0.00000000014884449229        | 0.993249
31300    | 141.595126        | 28.270974        | -0.00000000031081981433        | 0.993266
31400    | 141.557896        | 28.262974        | -0.00000000027671376301        | 0.993290
31500    | 141.684915        | 28.283290        | -0.00000000042601300265        | 0.993316
31600    | 141.826441        | 28.323341        | -0.00000000025613644539        | 0.993333
31700    | 141.811962        | 28.323972        | -0.00000000031215563467        | 0.993359
31800    | 141.755422        | 28.317424        | 0.00000000001205080480        | 0.993374
31900    | 141.656980        | 28.301232        | -0.00000000001512034942        | 0.993393
32000    | 141.473592        | 28.271395        | -0.00000000004246203389        | 0.993414
32100    | 141.216951        | 28.214560        | 0.00000000000289901436        | 0.993436
32200    | 141.065857        | 28.184112        | -0.00000000028762769944        | 0.993469
32300    | 140.886946        | 28.150720        | -0.00000000037135805542        | 0.993488
32400    | 140.655325        | 28.104522        | -0.00000000024385826691        | 0.993519
32500    | 140.405589        | 28.055048        | -0.00000000033702463043        | 0.993525
32600    | 140.201044        | 28.018378        | -0.00000000021910295800        | 0.993537
32700    | 139.893687        | 27.968474        | -0.00000000024931523512        | 0.993508
32800    | 139.499580        | 27.895494        | -0.00000000009458744898        | 0.993193
32900    | 139.125713        | 27.820576        | 0.00000000001423927642        | 0.993136
33000    | 138.757019        | 27.748208        | -0.00000000001682565198        | 0.993005
