Tempo   |   E[N]           |   E[W]          |         Erro_little            |  Ocupação
12000    | 16.704178        | 3.335277        | -0.00000000001273647854        | 0.951403
12100    | 16.632238        | 3.320137        | 0.00000000000646593890        | 0.951370
12200    | 16.834986        | 3.360662        | 0.00000000000919797571        | 0.951805
12300    | 16.822222        | 3.358383        | 0.00000000000713029635        | 0.951807
12400    | 16.742026        | 3.343982        | -0.00000000000623501251        | 0.951625
12500    | 16.836430        | 3.362014        | 0.00000000001326938559        | 0.951898
12600    | 16.991162        | 3.391557        | 0.00000000001665512173        | 0.952338
12700    | 17.037111        | 3.402172        | 0.00000000008976286381        | 0.952416
12800    | 17.009943        | 3.396204        | 0.00000000004395417363        | 0.952537
12900    | 17.128511        | 3.418494        | 0.00000000006880895853        | 0.952765
13000    | 17.137955        | 3.421905        | 0.00000000006193801028        | 0.952849
13100    | 17.141947        | 3.421442        | 0.00000000005701750183        | 0.952637
13200    | 17.079847        | 3.409203        | 0.00000000002498623530        | 0.952507
13300    | 17.062820        | 3.404628        | 0.00000000007949552128        | 0.952559
13400    | 17.028637        | 3.396653        | -0.00000000001083222401        | 0.952700
13500    | 16.952489        | 3.382230        | 0.00000000005814726478        | 0.951788
13600    | 16.881557        | 3.368583        | 0.00000000006070166592        | 0.951818
13700    | 16.792482        | 3.351109        | 0.00000000000451905180        | 0.951148
13800    | 16.807111        | 3.354034        | 0.00000000009859846273        | 0.951353
13900    | 16.894995        | 3.372255        | 0.00000000011955236801        | 0.951712
14000    | 16.804649        | 3.355417        | 0.00000000005729106078        | 0.951091
14100    | 16.769322        | 3.347928        | 0.00000000008346745517        | 0.951191
14200    | 16.720954        | 3.339159        | 0.00000000009708145399        | 0.950994
14300    | 16.658934        | 3.327134        | 0.00000000012112977288        | 0.950905
14400    | 16.668747        | 3.328202        | 0.00000000007706546512        | 0.951252
14500    | 16.643888        | 3.323506        | 0.00000000007622347198        | 0.951209
14600    | 16.654602        | 3.326819        | 0.00000000000897770747        | 0.951325
14700    | 16.606461        | 3.317456        | 0.00000000000436983782        | 0.951375
14800    | 16.543347        | 3.305944        | -0.00000000000285282908        | 0.951316
14900    | 16.473400        | 3.293796        | -0.00000000020356694108        | 0.951090
15000    | 16.411395        | 3.282454        | -0.00000000020322588057        | 0.950739
15100    | 16.384180        | 3.276836        | -0.00000000011096545904        | 0.950454
15200    | 16.426905        | 3.284689        | -0.00000000000919087029        | 0.950721
15300    | 16.402212        | 3.280228        | 0.00000000002326316917        | 0.950874
15400    | 16.415331        | 3.282128        | 0.00000000001371702751        | 0.951145
15500    | 16.401324        | 3.279757        | -0.00000000003472067078        | 0.951367
15600    | 16.353749        | 3.270666        | -0.00000000017329426782        | 0.951501
15700    | 16.352089        | 3.269543        | -0.00000000021503510084        | 0.951735
15800    | 16.285066        | 3.256148        | -0.00000000012522249904        | 0.951414
15900    | 16.265559        | 3.252416        | -0.00000000010419043406        | 0.951349
16000    | 16.236538        | 3.246983        | -0.00000000017208989789        | 0.950833
16100    | 16.244099        | 3.247811        | -0.00000000024638424634        | 0.951133
16200    | 16.201714        | 3.239743        | -0.00000000033229596852        | 0.950904
16300    | 16.146460        | 3.229054        | -0.00000000034027536344        | 0.950747
16400    | 16.083273        | 3.217479        | -0.00000000030793501082        | 0.950414
16500    | 16.030935        | 3.207353        | -0.00000000025836754958        | 0.950336
16600    | 15.967907        | 3.194313        | -0.00000000025993074360        | 0.949943
16700    | 15.901937        | 3.180311        | -0.00000000033148239709        | 0.949646
16800    | 15.859757        | 3.171121        | -0.00000000043087844404        | 0.949754
16900    | 15.810324        | 3.163675        | -0.00000000043733017208        | 0.949503
17000    | 15.863452        | 3.174221        | -0.00000000049173642935        | 0.949598
17100    | 15.810452        | 3.162904        | -0.00000000043434411623        | 0.949537
17200    | 15.886568        | 3.176390        | -0.00000000041434766729        | 0.949830
17300    | 15.887676        | 3.177902        | -0.00000000034544989092        | 0.949854
17400    | 15.832054        | 3.167321        | -0.00000000037909053674        | 0.949731
17500    | 15.796056        | 3.160006        | -0.00000000041922554317        | 0.949844
17600    | 15.814120        | 3.162896        | -0.00000000051571547033        | 0.949831
17700    | 15.748667        | 3.151229        | -0.00000000057603699588        | 0.949466
17800    | 15.719896        | 3.146383        | -0.00000000060085980635        | 0.949577
17900    | 15.860667        | 3.174084        | -0.00000000053201532069        | 0.949873
18000    | 15.957475        | 3.194796        | -0.00000000042269832079        | 0.950165
18100    | 15.913743        | 3.187080        | -0.00000000034507863234        | 0.949913
18200    | 15.872768        | 3.179235        | -0.00000000031739588735        | 0.949873
18300    | 15.817010        | 3.168700        | -0.00000000022938451139        | 0.949564
18400    | 15.782707        | 3.160561        | -0.00000000023299584484        | 0.949603
18500    | 15.771638        | 3.158870        | -0.00000000021724133603        | 0.949805
18600    | 15.725241        | 3.150468        | -0.00000000022084556406        | 0.949410
18700    | 15.729665        | 3.150145        | -0.00000000015314505220        | 0.949473
